x,Cp
-1.0,-0.0006212438302492466
-0.9866071428571429,0.001597343836756962
-0.9732142857142857,0.0004658432334168949
-0.9598214285714286,0.002705864199366741
-0.9464285714285714,0.0017006180660472058
-0.9330357142857143,0.003935399250041367
-0.9196428571428572,0.003066161037625194
-0.90625,0.005235223522457589
-0.8928571428571429,0.004462957350508847
-0.8794642857142857,0.006485150172217948
-0.8660714285714286,0.005759390764406822
-0.8526785714285714,0.007554388271120127
-0.8392857142857143,0.006804848248238663
-0.8258928571428572,0.008342743424718461
-0.8125,0.007506252684461571
-0.7991071428571429,0.008788018797597635
-0.7857142857142857,0.00783380931706924
-0.7723214285714286,0.008874951856501173
-0.7589285714285714,0.007806789551533998
-0.7455357142857143,0.00863866054707965
-0.7321428571428572,0.007474762732402266
-0.71875,0.008137848507685138
-0.7053571428571428,0.006906060284417072
-0.6919642857142858,0.007459736432983374
-0.6785714285714286,0.006177666973846504
-0.6651785714285714,0.006699306561365166
-0.6517857142857143,0.005405740081908104
-0.6383928571428572,0.005980234381635308
-0.625,0.00473487529920728
-0.6116071428571429,0.005446537125613627
-0.5982142857142858,0.004304396272361061
-0.5848214285714286,0.0051975988064944245
-0.5714285714285714,0.004208875657824549
-0.5580357142857143,0.005281635430463928
-0.5446428571428572,0.00445623708162709
-0.53125,0.005687955601267841
-0.5178571428571429,0.0050127380473726805
-0.5044642857142858,0.006388804415847286
-0.4910714285714286,0.005851098884768126
-0.4776785714285715,0.0073555597471031955
-0.4642857142857143,0.0069352565515378595
-0.4508928571428572,0.008573279768770063
-0.4375,0.008246632970980697
-0.4241071428571429,0.010027189379492518
-0.4107142857142857,0.009764234448141715
-0.3973214285714286,0.011703834312430956
-0.3839285714285715,0.01149643600248739
-0.3705357142857143,0.013624111278043678
-0.3571428571428572,0.013481969145535929
-0.34375,0.015818724155644195
-0.3303571428571429,0.01579823537833281
-0.3169642857142857,0.018337880410151063
-0.3035714285714286,0.018491862830935978
-0.2901785714285715,0.021204977824674606
-0.2767857142857143,0.021592471805815742
-0.2633928571428572,0.024430196182046584
-0.25,0.025074275679537437
-0.2366071428571429,0.027985296244343885
-0.2232142857142858,0.028921699533759792
-0.2098214285714286,0.0318573629476123
-0.1964285714285715,0.033184657970501054
-0.1830357142857143,0.036120979336833385
-0.1696428571428572,0.03804007630753036
-0.15625,0.04099677671785431
-0.1428571428571429,0.04385472180069385
-0.1294642857142858,0.04685970341547725
-0.1160714285714286,0.05122337538736989
-0.10267857142857151,0.05432020264677182
-0.0892857142857143,0.061219274245686524
-0.0758928571428572,0.06444546116381605
-0.0625,0.07624263430580422
-0.049107142857142905,0.0796629402421969
-0.03571428571428581,0.10368521111163705
-0.022321428571428603,0.10757497973104799
-0.008928571428571508,0.1754603558810727
0.004464285714285587,0.18284636268594975
0.017857142857142794,0.08402991553775803
0.03125,0.08949583502548945
0.044642857142856984,0.04223902745432027
0.05803571428571419,0.04665425294513352
0.0714285714285714,0.015441781095795503
0.0848214285714286,0.019203744441761407
0.09821428571428559,-0.004635139898505573
0.1116071428571428,-0.0013717796868325982
0.125,-0.020806913684363385
0.13839285714285698,-0.01790247505238946
0.1517857142857142,-0.03430471590650368
0.1651785714285714,-0.03163780858932624
0.1785714285714286,-0.04580049830026356
0.1919642857142856,-0.043256836299446155
0.2053571428571428,-0.055681076363749624
0.21875,-0.05319844195476233
0.23214285714285698,-0.06419223263737858
0.2455357142857142,-0.061738293817482984
0.2589285714285714,-0.0714956648707109
0.2723214285714286,-0.06906658642286326
0.2857142857142856,-0.07770589821461382
0.2991071428571428,-0.0753235454386274
0.3125,-0.0829576888136554
0.325892857142857,-0.08064798294230116
0.3392857142857142,-0.08739921066807373
0.3526785714285714,-0.0851968858098325
0.3660714285714286,-0.09120918077848698
0.3794642857142856,-0.08914385672385619
0.3928571428571428,-0.09453781060965301
0.40625,-0.09261389070996104
0.419642857142857,-0.09745306159242614
0.4330357142857142,-0.09562006190412119
0.4464285714285714,-0.09991039085107528
0.4598214285714284,-0.09809452426803023
0.4732142857142856,-0.10181036449609565
0.4866071428571428,-0.09992982721699188
0.5,-0.10303861233927038
0.513392857142857,-0.101054359116583
0.5267857142857142,-0.1035659031212633
0.5401785714285714,-0.10145702360953393
0.5535714285714284,-0.10339998693706662
0.5669642857142856,-0.10115657799572988
0.5803571428571428,-0.10253984744640965
0.59375,-0.10012632218028683
0.607142857142857,-0.10092415048028058
0.6205357142857142,-0.09826569021399495
0.6339285714285714,-0.0984231473328024
0.6473214285714284,-0.09543033258136088
0.6607142857142856,-0.09490846690209415
0.6741071428571428,-0.09152086065736097
0.6875,-0.09031432988609871
0.700892857142857,-0.08651848266394636
0.7142857142857142,-0.08466189409772594
0.7276785714285714,-0.08043730435537853
0.7410714285714284,-0.07795816026305095
0.7544642857142856,-0.07326065134956353
0.7678571428571428,-0.0701513486389389
